p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,,,,
0,0.875977638,0.566,0.23,0,COVID-19 Severe/Late stage/Vent,ENSG00000088992,,,ENSG00000088992,TESC
0,0.875896679,0.546,0.22,0,COVID-19 Severe/Late stage/Vent,ENSG00000188529,,,ENSG00000188529,SRSF10
0,0.875642206,0.6,0.251,0,COVID-19 Severe/Late stage/Vent,ENSG00000163956,,,ENSG00000163956,LRPAP1
0,0.875119902,0.688,0.296,0,COVID-19 Severe/Late stage/Vent,ENSG00000143222,,,ENSG00000143222,UFC1
0,0.874949158,0.542,0.22,0,COVID-19 Severe/Late stage/Vent,ENSG00000153317,,,ENSG00000153317,ASAP1
0,0.874773624,0.718,0.314,0,COVID-19 Severe/Late stage/Vent,ENSG00000112531,,,ENSG00000112531,QKI
0,0.874737214,0.296,0.09,0,COVID-19 Severe/Late stage/Vent,ENSG00000102921,,,ENSG00000102921,N4BP1
0,0.87414828,0.777,0.349,0,COVID-19 Severe/Late stage/Vent,ENSG00000100345,,,ENSG00000100345,MYH9
0,0.873615175,0.722,0.319,0,COVID-19 Severe/Late stage/Vent,ENSG00000131669,,,ENSG00000131669,NINJ1
0,0.872538296,0.871,0.412,0,COVID-19 Severe/Late stage/Vent,ENSG00000159140,,,ENSG00000159140,SON
0,0.871939482,0.608,0.251,0,COVID-19 Severe/Late stage/Vent,ENSG00000137100,,,ENSG00000137100,DCTN3
0,0.871743685,0.562,0.226,0,COVID-19 Severe/Late stage/Vent,ENSG00000075426,,,ENSG00000075426,FOSL2
0,0.871710685,0.285,0.085,0,COVID-19 Severe/Late stage/Vent,ENSG00000197860,,,ENSG00000197860,SGTB
0,0.871578468,0.489,0.189,0,COVID-19 Severe/Late stage/Vent,ENSG00000120738,,,ENSG00000120738,EGR1
0,0.870796105,0.878,0.422,0,COVID-19 Severe/Late stage/Vent,ENSG00000277791,,,ENSG00000277791,PSMB3
0,0.870707819,0.555,0.228,0,COVID-19 Severe/Late stage/Vent,ENSG00000118705,,,ENSG00000118705,RPN2
0,0.869525662,0.37,0.125,0,COVID-19 Severe/Late stage/Vent,ENSG00000125651,,,ENSG00000125651,GTF2F1
0,0.869461977,0.436,0.163,0,COVID-19 Severe/Late stage/Vent,ENSG00000083799,,,ENSG00000083799,CYLD
0,0.86915907,0.491,0.196,0,COVID-19 Severe/Late stage/Vent,ENSG00000197043,,,ENSG00000197043,ANXA6
0,0.868181921,0.355,0.12,0,COVID-19 Severe/Late stage/Vent,ENSG00000167315,,,ENSG00000167315,ACAA2
0,0.868035126,0.517,0.207,0,COVID-19 Severe/Late stage/Vent,ENSG00000145819,,,ENSG00000145819,ARHGAP26
0,0.86748149,0.325,0.106,0,COVID-19 Severe/Late stage/Vent,ENSG00000121060,,,ENSG00000121060,TRIM25
0,0.867315259,0.842,0.397,0,COVID-19 Severe/Late stage/Vent,ENSG00000147684,,,ENSG00000147684,NDUFB9
0,0.866528837,0.884,0.418,0,COVID-19 Severe/Late stage/Vent,ENSG00000087460,,,ENSG00000087460,GNAS
0,0.866323793,0.395,0.14,0,COVID-19 Severe/Late stage/Vent,ENSG00000152332,,,ENSG00000152332,UHMK1
0,0.866275034,0.989,0.557,0,COVID-19 Severe/Late stage/Vent,ENSG00000143549,,,ENSG00000143549,TPM3
0,0.866061496,0.706,0.307,0,COVID-19 Severe/Late stage/Vent,ENSG00000178719,,,ENSG00000178719,GRINA
0,0.865709924,0.396,0.142,0,COVID-19 Severe/Late stage/Vent,ENSG00000273749,,,ENSG00000273749,CYFIP1
0,0.865629732,0.278,0.081,0,COVID-19 Severe/Late stage/Vent,ENSG00000115520,,,ENSG00000115520,COQ10B
0,0.865239786,0.25,0.066,0,COVID-19 Severe/Late stage/Vent,ENSG00000165355,,,ENSG00000165355,FBXO33
0,0.86457734,0.289,0.085,0,COVID-19 Severe/Late stage/Vent,ENSG00000076053,,,ENSG00000076053,RBM7
0,0.864334616,0.362,0.125,0,COVID-19 Severe/Late stage/Vent,ENSG00000136451,,,ENSG00000136451,VEZF1
0,0.864184599,0.329,0.109,0,COVID-19 Severe/Late stage/Vent,ENSG00000048405,,,ENSG00000048405,ZNF800
0,0.863871587,0.624,0.265,0,COVID-19 Severe/Late stage/Vent,ENSG00000162909,,,ENSG00000162909,CAPN2
0,0.862396748,0.921,0.463,0,COVID-19 Severe/Late stage/Vent,ENSG00000164111,,,ENSG00000164111,ANXA5
0,0.861290457,0.368,0.129,0,COVID-19 Severe/Late stage/Vent,ENSG00000033627,,,ENSG00000033627,ATP6V0A1
0,0.861272235,0.525,0.213,0,COVID-19 Severe/Late stage/Vent,ENSG00000148700,,,ENSG00000148700,ADD3
0,0.860657594,0.289,0.086,0,COVID-19 Severe/Late stage/Vent,ENSG00000158122,,,ENSG00000158122,AAED1
0,0.860627974,0.512,0.205,0,COVID-19 Severe/Late stage/Vent,ENSG00000129657,,,ENSG00000129657,SEC14L1
0,0.860515753,0.441,0.165,0,COVID-19 Severe/Late stage/Vent,ENSG00000163444,,,ENSG00000163444,TMEM183A
0,0.860363254,0.488,0.194,0,COVID-19 Severe/Late stage/Vent,ENSG00000136040,,,ENSG00000136040,PLXNC1
0,0.860250344,0.532,0.219,0,COVID-19 Severe/Late stage/Vent,ENSG00000260916,,,ENSG00000260916,CCPG1
0,0.859926811,0.449,0.172,0,COVID-19 Severe/Late stage/Vent,ENSG00000072110,,,ENSG00000072110,ACTN1
0,0.859302666,0.718,0.321,0,COVID-19 Severe/Late stage/Vent,ENSG00000128272,,,ENSG00000128272,ATF4
0,0.858933336,0.512,0.205,0,COVID-19 Severe/Late stage/Vent,ENSG00000124126,,,ENSG00000124126,PREX1
0,0.85878204,0.669,0.286,0,COVID-19 Severe/Late stage/Vent,ENSG00000169896,,,ENSG00000169896,ITGAM
0,0.857764215,0.687,0.301,0,COVID-19 Severe/Late stage/Vent,ENSG00000117592,,,ENSG00000117592,PRDX6
0,0.857219251,0.321,0.101,0,COVID-19 Severe/Late stage/Vent,ENSG00000123728,,,ENSG00000123728,RAP2C
0,0.855988062,0.44,0.166,0,COVID-19 Severe/Late stage/Vent,ENSG00000153234,,,ENSG00000153234,NR4A2
0,0.855887508,0.509,0.205,0,COVID-19 Severe/Late stage/Vent,ENSG00000105373,,,ENSG00000105373,NOP53
0,0.855881883,0.443,0.171,0,COVID-19 Severe/Late stage/Vent,ENSG00000184060,,,ENSG00000184060,ADAP2
0,0.855430848,0.549,0.228,0,COVID-19 Severe/Late stage/Vent,ENSG00000182944,,,ENSG00000182944,EWSR1
0,0.855013377,0.633,0.268,0,COVID-19 Severe/Late stage/Vent,ENSG00000183617,,,ENSG00000183617,MRPL54
0,0.854823772,0.562,0.235,0,COVID-19 Severe/Late stage/Vent,ENSG00000172936,,,ENSG00000172936,MYD88
0,0.854458101,0.492,0.192,0,COVID-19 Severe/Late stage/Vent,ENSG00000197223,,,ENSG00000197223,C1D
0,0.85394593,0.597,0.252,0,COVID-19 Severe/Late stage/Vent,ENSG00000213625,,,ENSG00000213625,LEPROT
0,0.853026076,0.609,0.257,0,COVID-19 Severe/Late stage/Vent,ENSG00000005893,,,ENSG00000005893,LAMP2
0,0.852551946,0.503,0.201,0,COVID-19 Severe/Late stage/Vent,ENSG00000105698,,,ENSG00000105698,USF2
0,0.852181394,0.808,0.38,0,COVID-19 Severe/Late stage/Vent,ENSG00000143761,,,ENSG00000143761,ARF1
0,0.852027301,0.594,0.255,0,COVID-19 Severe/Late stage/Vent,ENSG00000067066,,,ENSG00000067066,SP100
0,0.851860116,0.934,0.481,0,COVID-19 Severe/Late stage/Vent,ENSG00000153113,,,ENSG00000153113,CAST
0,0.851690312,0.518,0.21,0,COVID-19 Severe/Late stage/Vent,ENSG00000113575,,,ENSG00000113575,PPP2CA
0,0.851277669,0.344,0.117,0,COVID-19 Severe/Late stage/Vent,ENSG00000116747,,,ENSG00000116747,TROVE2
0,0.850951927,0.467,0.185,0,COVID-19 Severe/Late stage/Vent,ENSG00000180448,,,ENSG00000180448,ARHGAP45
0,0.850372152,0.427,0.161,0,COVID-19 Severe/Late stage/Vent,ENSG00000175166,,,ENSG00000175166,PSMD2
0,0.849877759,0.599,0.254,0,COVID-19 Severe/Late stage/Vent,ENSG00000127483,,,ENSG00000127483,HP1BP3
0,0.84973426,0.27,0.077,0,COVID-19 Severe/Late stage/Vent,ENSG00000155330,,,ENSG00000155330,C16orf87
0,0.849681222,0.361,0.125,0,COVID-19 Severe/Late stage/Vent,ENSG00000166734,,,ENSG00000166734,CASC4
0,0.849317118,0.46,0.178,0,COVID-19 Severe/Late stage/Vent,ENSG00000105402,,,ENSG00000105402,NAPA
0,0.849168348,0.397,0.143,0,COVID-19 Severe/Late stage/Vent,ENSG00000106244,,,ENSG00000106244,PDAP1
0,0.848852275,0.293,0.092,0,COVID-19 Severe/Late stage/Vent,ENSG00000183576,,,ENSG00000183576,SETD3
0,0.848683416,0.509,0.205,0,COVID-19 Severe/Late stage/Vent,ENSG00000065615,,,ENSG00000065615,CYB5R4
0,0.848264174,0.62,0.266,0,COVID-19 Severe/Late stage/Vent,ENSG00000100028,,,ENSG00000100028,SNRPD3
0,0.846741735,0.805,0.372,0,COVID-19 Severe/Late stage/Vent,ENSG00000135535,,,ENSG00000135535,CD164
0,0.846231007,0.863,0.412,0,COVID-19 Severe/Late stage/Vent,ENSG00000115091,,,ENSG00000115091,ACTR3
0,0.845844677,0.343,0.118,0,COVID-19 Severe/Late stage/Vent,ENSG00000083099,,,ENSG00000083099,LYRM2
0,0.845278389,0.347,0.12,0,COVID-19 Severe/Late stage/Vent,ENSG00000143924,,,ENSG00000143924,EML4
0,0.84507091,0.5,0.202,0,COVID-19 Severe/Late stage/Vent,ENSG00000115165,,,ENSG00000115165,CYTIP
0,0.844646445,0.42,0.158,0,COVID-19 Severe/Late stage/Vent,ENSG00000134108,,,ENSG00000134108,ARL8B
0,0.844603875,0.445,0.171,0,COVID-19 Severe/Late stage/Vent,ENSG00000129518,,,ENSG00000129518,EAPP
0,0.844587323,0.758,0.335,0,COVID-19 Severe/Late stage/Vent,ENSG00000125995,,,ENSG00000125995,ROMO1
0,0.844261509,0.432,0.168,0,COVID-19 Severe/Late stage/Vent,ENSG00000110446,,,ENSG00000110446,SLC15A3
0,0.843339462,0.57,0.24,0,COVID-19 Severe/Late stage/Vent,ENSG00000075142,,,ENSG00000075142,SRI
0,0.842462664,0.353,0.125,0,COVID-19 Severe/Late stage/Vent,ENSG00000148180,,,ENSG00000148180,GSN
0,0.842029791,0.65,0.29,0,COVID-19 Severe/Late stage/Vent,ENSG00000112576,,,ENSG00000112576,CCND3
0,0.841817874,0.728,0.328,0,COVID-19 Severe/Late stage/Vent,ENSG00000170776,,,ENSG00000170776,AKAP13
0,0.841701939,0.754,0.354,0,COVID-19 Severe/Late stage/Vent,ENSG00000042493,,,ENSG00000042493,CAPG
0,0.841602828,0.484,0.189,0,COVID-19 Severe/Late stage/Vent,ENSG00000105755,,,ENSG00000105755,ETHE1
0,0.840828775,0.798,0.374,0,COVID-19 Severe/Late stage/Vent,ENSG00000159720,,,ENSG00000159720,ATP6V0D1
0,0.840667434,0.781,0.361,0,COVID-19 Severe/Late stage/Vent,ENSG00000116560,,,ENSG00000116560,SFPQ
0,0.84003678,0.499,0.201,0,COVID-19 Severe/Late stage/Vent,ENSG00000105058,,,ENSG00000105058,FAM32A
0,0.839249518,0.71,0.319,0,COVID-19 Severe/Late stage/Vent,ENSG00000108774,,,ENSG00000108774,RAB5C
0,0.83856344,0.38,0.137,0,COVID-19 Severe/Late stage/Vent,ENSG00000101152,,,ENSG00000101152,DNAJC5
0,0.838078546,0.428,0.165,0,COVID-19 Severe/Late stage/Vent,ENSG00000100796,,,ENSG00000100796,PPP4R3A
0,0.83794023,0.364,0.13,0,COVID-19 Severe/Late stage/Vent,ENSG00000184216,,,ENSG00000184216,IRAK1
0,0.837290985,0.58,0.247,0,COVID-19 Severe/Late stage/Vent,ENSG00000084623,,,ENSG00000084623,EIF3I
0,0.837097567,0.476,0.19,0,COVID-19 Severe/Late stage/Vent,ENSG00000138757,,,ENSG00000138757,G3BP2
0,0.83647815,0.366,0.132,0,COVID-19 Severe/Late stage/Vent,ENSG00000135365,,,ENSG00000135365,PHF21A
0,0.836470091,0.444,0.172,0,COVID-19 Severe/Late stage/Vent,ENSG00000138600,,,ENSG00000138600,SPPL2A
0,0.835686741,0.786,0.367,0,COVID-19 Severe/Late stage/Vent,ENSG00000187116,,,ENSG00000187116,LILRA5
0,0.835539809,0.764,0.353,0,COVID-19 Severe/Late stage/Vent,ENSG00000008952,,,ENSG00000008952,SEC62
0,0.834586077,0.652,0.287,0,COVID-19 Severe/Late stage/Vent,ENSG00000153250,,,ENSG00000153250,RBMS1
0,0.83446716,0.405,0.156,0,COVID-19 Severe/Late stage/Vent,ENSG00000116977,,,ENSG00000116977,LGALS8
0,0.834206012,0.515,0.214,0,COVID-19 Severe/Late stage/Vent,ENSG00000153922,,,ENSG00000153922,CHD1
0,0.834164615,0.621,0.272,0,COVID-19 Severe/Late stage/Vent,ENSG00000145833,,,ENSG00000145833,DDX46
0,0.833869911,0.426,0.165,0,COVID-19 Severe/Late stage/Vent,ENSG00000217128,,,ENSG00000217128,FNIP1
0,0.833763937,0.44,0.17,0,COVID-19 Severe/Late stage/Vent,ENSG00000176261,,,ENSG00000176261,ZBTB8OS
0,0.833268783,0.867,0.423,0,COVID-19 Severe/Late stage/Vent,ENSG00000105887,,,ENSG00000105887,MTPN
0,0.833232578,0.382,0.143,0,COVID-19 Severe/Late stage/Vent,ENSG00000135018,,,ENSG00000135018,UBQLN1
0,0.832744762,0.425,0.166,0,COVID-19 Severe/Late stage/Vent,ENSG00000153147,,,ENSG00000153147,SMARCA5
0,0.832626411,0.445,0.175,0,COVID-19 Severe/Late stage/Vent,ENSG00000144711,,,ENSG00000144711,IQSEC1
0,0.832307388,0.548,0.226,0,COVID-19 Severe/Late stage/Vent,ENSG00000108061,,,ENSG00000108061,SHOC2
0,0.831833059,0.764,0.355,0,COVID-19 Severe/Late stage/Vent,ENSG00000141522,,,ENSG00000141522,ARHGDIA
0,0.831657225,0.595,0.257,0,COVID-19 Severe/Late stage/Vent,ENSG00000129515,,,ENSG00000129515,SNX6
0,0.831067902,0.74,0.357,0,COVID-19 Severe/Late stage/Vent,ENSG00000115738,,,ENSG00000115738,ID2
0,0.830396437,0.655,0.291,0,COVID-19 Severe/Late stage/Vent,ENSG00000101596,,,ENSG00000101596,SMCHD1
0,0.829559669,0.466,0.186,0,COVID-19 Severe/Late stage/Vent,ENSG00000141401,,,ENSG00000141401,IMPA2
0,0.829539552,0.494,0.195,0,COVID-19 Severe/Late stage/Vent,ENSG00000104824,,,ENSG00000104824,HNRNPL
0,0.829242181,0.587,0.256,0,COVID-19 Severe/Late stage/Vent,ENSG00000144224,,,ENSG00000144224,UBXN4
0,0.828944181,0.593,0.257,0,COVID-19 Severe/Late stage/Vent,ENSG00000170759,,,ENSG00000170759,KIF5B
0,0.828667795,0.792,0.369,0,COVID-19 Severe/Late stage/Vent,ENSG00000133318,,,ENSG00000133318,RTN3
0,0.827858484,0.451,0.173,0,COVID-19 Severe/Late stage/Vent,ENSG00000079332,,,ENSG00000079332,SAR1A
0,0.827839879,0.498,0.203,0,COVID-19 Severe/Late stage/Vent,ENSG00000100764,,,ENSG00000100764,PSMC1
0,0.827466885,0.621,0.271,0,COVID-19 Severe/Late stage/Vent,ENSG00000165025,,,ENSG00000165025,SYK
0,0.826813179,0.573,0.247,0,COVID-19 Severe/Late stage/Vent,ENSG00000034152,,,ENSG00000034152,MAP2K3
0,0.826573701,0.729,0.334,0,COVID-19 Severe/Late stage/Vent,ENSG00000152291,,,ENSG00000152291,TGOLN2
0,0.825721017,0.507,0.212,0,COVID-19 Severe/Late stage/Vent,ENSG00000089737,,,ENSG00000089737,DDX24
0,0.824988067,0.473,0.19,0,COVID-19 Severe/Late stage/Vent,ENSG00000129968,,,ENSG00000129968,ABHD17A
0,0.824520526,0.686,0.309,0,COVID-19 Severe/Late stage/Vent,ENSG00000204577,,,ENSG00000204577,LILRB3
0,0.824331896,0.621,0.274,0,COVID-19 Severe/Late stage/Vent,ENSG00000168214,,,ENSG00000168214,RBPJ
0,0.823801901,0.447,0.177,0,COVID-19 Severe/Late stage/Vent,ENSG00000145901,,,ENSG00000145901,TNIP1
0,0.82345819,0.791,0.382,0,COVID-19 Severe/Late stage/Vent,ENSG00000158825,,,ENSG00000158825,CDA
0,0.821197803,0.455,0.183,0,COVID-19 Severe/Late stage/Vent,ENSG00000131389,,,ENSG00000131389,SLC6A6
0,0.820767249,0.626,0.275,0,COVID-19 Severe/Late stage/Vent,ENSG00000073921,,,ENSG00000073921,PICALM
0,0.820590473,0.426,0.169,0,COVID-19 Severe/Late stage/Vent,ENSG00000087274,,,ENSG00000087274,ADD1
0,0.820284617,0.579,0.25,0,COVID-19 Severe/Late stage/Vent,ENSG00000160209,,,ENSG00000160209,PDXK
0,0.820188216,0.503,0.207,0,COVID-19 Severe/Late stage/Vent,ENSG00000013364,,,ENSG00000013364,MVP
0,0.81998027,0.583,0.253,0,COVID-19 Severe/Late stage/Vent,ENSG00000141367,,,ENSG00000141367,CLTC
0,0.819715447,0.409,0.16,0,COVID-19 Severe/Late stage/Vent,ENSG00000135829,,,ENSG00000135829,DHX9
0,0.819475622,0.423,0.167,0,COVID-19 Severe/Late stage/Vent,ENSG00000080371,,,ENSG00000080371,RAB21
0,0.819463223,0.507,0.209,0,COVID-19 Severe/Late stage/Vent,ENSG00000120686,,,ENSG00000120686,UFM1
0,0.817498163,0.791,0.371,0,COVID-19 Severe/Late stage/Vent,ENSG00000136527,,,ENSG00000136527,TRA2B
0,0.817206205,0.48,0.201,0,COVID-19 Severe/Late stage/Vent,ENSG00000129292,,,ENSG00000129292,PHF20L1
0,0.81677698,0.506,0.211,0,COVID-19 Severe/Late stage/Vent,ENSG00000136867,,,ENSG00000136867,SLC31A2
0,0.815428243,0.657,0.305,0,COVID-19 Severe/Late stage/Vent,ENSG00000167004,,,ENSG00000167004,PDIA3
0,0.813696772,0.703,0.331,0,COVID-19 Severe/Late stage/Vent,ENSG00000125347,,,ENSG00000125347,IRF1
0,0.81268492,0.494,0.203,0,COVID-19 Severe/Late stage/Vent,ENSG00000122122,,,ENSG00000122122,SASH3
0,0.81257303,0.85,0.407,0,COVID-19 Severe/Late stage/Vent,ENSG00000157514,,,ENSG00000157514,TSC22D3
0,0.811980084,0.652,0.295,0,COVID-19 Severe/Late stage/Vent,ENSG00000110934,,,ENSG00000110934,BIN2
0,0.811801144,0.584,0.257,0,COVID-19 Severe/Late stage/Vent,ENSG00000135604,,,ENSG00000135604,STX11
0,0.811270487,0.6,0.267,0,COVID-19 Severe/Late stage/Vent,ENSG00000134516,,,ENSG00000134516,DOCK2
0,0.80993821,0.474,0.196,0,COVID-19 Severe/Late stage/Vent,ENSG00000011304,,,ENSG00000011304,PTBP1
0,0.809402346,0.555,0.238,0,COVID-19 Severe/Late stage/Vent,ENSG00000099331,,,ENSG00000099331,MYO9B
0,0.808841208,0.434,0.172,0,COVID-19 Severe/Late stage/Vent,ENSG00000184730,,,ENSG00000184730,APOBR
0,0.808665569,0.649,0.293,0,COVID-19 Severe/Late stage/Vent,ENSG00000123384,,,ENSG00000123384,LRP1
0,0.808476629,0.885,0.456,0,COVID-19 Severe/Late stage/Vent,ENSG00000124942,,,ENSG00000124942,AHNAK
0,0.808021809,0.718,0.333,0,COVID-19 Severe/Late stage/Vent,ENSG00000131508,,,ENSG00000131508,UBE2D2
0,0.807839344,0.902,0.484,0,COVID-19 Severe/Late stage/Vent,ENSG00000067225,,,ENSG00000067225,PKM
0,0.807035916,0.447,0.178,0,COVID-19 Severe/Late stage/Vent,ENSG00000077721,,,ENSG00000077721,UBE2A
0,0.806481944,0.568,0.248,0,COVID-19 Severe/Late stage/Vent,ENSG00000126067,,,ENSG00000126067,PSMB2
0,0.806390146,0.582,0.251,0,COVID-19 Severe/Late stage/Vent,ENSG00000078304,,,ENSG00000078304,PPP2R5C
0,0.805581356,0.908,0.464,0,COVID-19 Severe/Late stage/Vent,ENSG00000080824,,,ENSG00000080824,HSP90AA1
0,0.80465244,0.687,0.315,0,COVID-19 Severe/Late stage/Vent,ENSG00000072401,,,ENSG00000072401,UBE2D1
0,0.802246719,0.922,0.472,0,COVID-19 Severe/Late stage/Vent,ENSG00000100650,,,ENSG00000100650,SRSF5
0,0.801778069,0.805,0.389,0,COVID-19 Severe/Late stage/Vent,ENSG00000159128,,,ENSG00000159128,IFNGR2
0,0.801332368,0.484,0.202,0,COVID-19 Severe/Late stage/Vent,ENSG00000185627,,,ENSG00000185627,PSMD13
0,0.800948374,0.534,0.231,0,COVID-19 Severe/Late stage/Vent,ENSG00000055609,,,ENSG00000055609,KMT2C
0,0.800746313,0.511,0.218,0,COVID-19 Severe/Late stage/Vent,ENSG00000010810,,,ENSG00000010810,FYN
0,0.799833591,0.564,0.249,0,COVID-19 Severe/Late stage/Vent,ENSG00000120675,,,ENSG00000120675,DNAJC15
0,0.798769495,0.502,0.209,0,COVID-19 Severe/Late stage/Vent,ENSG00000150316,,,ENSG00000150316,CWC15
0,0.798115998,0.715,0.34,0,COVID-19 Severe/Late stage/Vent,ENSG00000163171,,,ENSG00000163171,CDC42EP3
0,0.797275643,0.806,0.394,0,COVID-19 Severe/Late stage/Vent,ENSG00000170144,,,ENSG00000170144,HNRNPA3
0,0.795910991,0.988,0.558,0,COVID-19 Severe/Late stage/Vent,ENSG00000136167,,,ENSG00000136167,LCP1
0,0.795157532,0.757,0.364,0,COVID-19 Severe/Late stage/Vent,ENSG00000158195,,,ENSG00000158195,WASF2
0,0.794869963,0.579,0.257,0,COVID-19 Severe/Late stage/Vent,ENSG00000135506,,,ENSG00000135506,OS9
0,0.794822519,0.695,0.324,0,COVID-19 Severe/Late stage/Vent,ENSG00000084754,,,ENSG00000084754,HADHA
0,0.794292137,0.849,0.418,0,COVID-19 Severe/Late stage/Vent,ENSG00000254087,,,ENSG00000254087,LYN
0,0.793973348,0.816,0.409,0,COVID-19 Severe/Late stage/Vent,ENSG00000140749,,,ENSG00000140749,IGSF6
0,0.793784783,0.58,0.256,0,COVID-19 Severe/Late stage/Vent,ENSG00000010404,,,ENSG00000010404,IDS
0,0.793372115,0.757,0.361,0,COVID-19 Severe/Late stage/Vent,ENSG00000105404,,,ENSG00000105404,RABAC1
0,0.791416521,0.814,0.399,0,COVID-19 Severe/Late stage/Vent,ENSG00000172354,,,ENSG00000172354,GNB2
0,0.791020292,0.613,0.279,0,COVID-19 Severe/Late stage/Vent,ENSG00000106780,,,ENSG00000106780,MEGF9
0,0.790531284,0.722,0.335,0,COVID-19 Severe/Late stage/Vent,ENSG00000231925,,,ENSG00000231925,TAPBP
0,0.788536301,0.666,0.308,0,COVID-19 Severe/Late stage/Vent,ENSG00000143226,,,ENSG00000143226,FCGR2A
0,0.788127679,0.588,0.262,0,COVID-19 Severe/Late stage/Vent,ENSG00000159377,,,ENSG00000159377,PSMB4
0,0.78809075,0.558,0.25,0,COVID-19 Severe/Late stage/Vent,ENSG00000077420,,,ENSG00000077420,APBB1IP
0,0.785454001,0.793,0.389,0,COVID-19 Severe/Late stage/Vent,ENSG00000125753,,,ENSG00000125753,VASP
0,0.785438057,0.72,0.34,0,COVID-19 Severe/Late stage/Vent,ENSG00000140350,,,ENSG00000140350,ANP32A
0,0.784480032,0.726,0.344,0,COVID-19 Severe/Late stage/Vent,ENSG00000138668,,,ENSG00000138668,HNRNPD
0,0.782511291,0.657,0.304,0,COVID-19 Severe/Late stage/Vent,ENSG00000119013,,,ENSG00000119013,NDUFB3
0,0.782387815,0.659,0.305,0,COVID-19 Severe/Late stage/Vent,ENSG00000265241,,,ENSG00000265241,RBM8A
0,0.780323712,0.815,0.406,0,COVID-19 Severe/Late stage/Vent,ENSG00000174695,,,ENSG00000174695,TMEM167A
0,0.780078392,0.628,0.284,0,COVID-19 Severe/Late stage/Vent,ENSG00000141759,,,ENSG00000141759,TXNL4A
0,0.778908567,0.757,0.366,0,COVID-19 Severe/Late stage/Vent,ENSG00000129625,,,ENSG00000129625,REEP5
0,0.778694999,0.686,0.324,0,COVID-19 Severe/Late stage/Vent,ENSG00000010244,,,ENSG00000010244,ZNF207
0,0.777631394,0.534,0.234,0,COVID-19 Severe/Late stage/Vent,ENSG00000144579,,,ENSG00000144579,CTDSP1
0,0.775682351,0.73,0.35,0,COVID-19 Severe/Late stage/Vent,ENSG00000122565,,,ENSG00000122565,CBX3
0,0.775296589,0.571,0.258,0,COVID-19 Severe/Late stage/Vent,ENSG00000129003,,,ENSG00000129003,VPS13C
0,0.773898571,0.78,0.394,0,COVID-19 Severe/Late stage/Vent,ENSG00000166794,,,ENSG00000166794,PPIB
0,0.772288381,0.641,0.296,0,COVID-19 Severe/Late stage/Vent,ENSG00000071127,,,ENSG00000071127,WDR1
0,0.77190059,0.701,0.333,0,COVID-19 Severe/Late stage/Vent,ENSG00000105968,,,ENSG00000105968,H2AFV
0,0.771696812,0.795,0.389,0,COVID-19 Severe/Late stage/Vent,ENSG00000009307,,,ENSG00000009307,CSDE1
0,0.771538645,0.694,0.326,0,COVID-19 Severe/Late stage/Vent,ENSG00000108946,,,ENSG00000108946,PRKAR1A
0,0.77144003,0.893,0.461,0,COVID-19 Severe/Late stage/Vent,ENSG00000147065,,,ENSG00000147065,MSN
0,0.769858334,0.871,0.446,0,COVID-19 Severe/Late stage/Vent,ENSG00000110321,,,ENSG00000110321,EIF4G2
0,0.768603219,0.728,0.354,0,COVID-19 Severe/Late stage/Vent,ENSG00000183726,,,ENSG00000183726,TMEM50A
0,0.767188648,0.629,0.295,0,COVID-19 Severe/Late stage/Vent,ENSG00000095015,,,ENSG00000095015,MAP3K1
0,0.767047795,0.954,0.522,0,COVID-19 Severe/Late stage/Vent,ENSG00000124831,,,ENSG00000124831,LRRFIP1
0,0.764680734,0.705,0.335,0,COVID-19 Severe/Late stage/Vent,ENSG00000115524,,,ENSG00000115524,SF3B1
0,0.763995542,0.715,0.349,0,COVID-19 Severe/Late stage/Vent,ENSG00000164346,,,ENSG00000164346,NSA2
0,0.760268363,0.922,0.499,0,COVID-19 Severe/Late stage/Vent,ENSG00000169554,,,ENSG00000169554,ZEB2
0,0.759771734,0.71,0.342,0,COVID-19 Severe/Late stage/Vent,ENSG00000090060,,,ENSG00000090060,PAPOLA
0,0.758985081,0.698,0.337,0,COVID-19 Severe/Late stage/Vent,ENSG00000136286,,,ENSG00000136286,MYO1G
0,0.757359054,0.838,0.432,0,COVID-19 Severe/Late stage/Vent,ENSG00000171314,,,ENSG00000171314,PGAM1
0,0.756853822,0.656,0.312,0,COVID-19 Severe/Late stage/Vent,ENSG00000126777,,,ENSG00000126777,KTN1
0,0.756675429,0.957,0.533,0,COVID-19 Severe/Late stage/Vent,ENSG00000166913,,,ENSG00000166913,YWHAB
0,0.755740716,0.99,0.574,0,COVID-19 Severe/Late stage/Vent,ENSG00000150991,,,ENSG00000150991,UBC
0,0.755372743,0.79,0.397,0,COVID-19 Severe/Late stage/Vent,ENSG00000008018,,,ENSG00000008018,PSMB1
0,0.755021418,0.709,0.344,0,COVID-19 Severe/Late stage/Vent,ENSG00000106052,,,ENSG00000106052,TAX1BP1
0,0.75477047,0.75,0.375,0,COVID-19 Severe/Late stage/Vent,ENSG00000117450,,,ENSG00000117450,PRDX1
0,0.753348801,0.665,0.32,0,COVID-19 Severe/Late stage/Vent,ENSG00000173821,,,ENSG00000173821,RNF213
0,0.751660337,0.772,0.386,0,COVID-19 Severe/Late stage/Vent,ENSG00000126247,,,ENSG00000126247,CAPNS1
